id,created_at,user,location,text,in_reply_to,reply_count,favorite_count,hashtags
1886404270418968782,2025-02-03 13:20:00+00:00,tempo.co,Indonesia,"Pemerintah Tolak Membayar Tunjangan Kinerja Dosen ASN
https://t.co/Qoz2GXW5XY",,33,909,[]
1883052605632610673,2025-01-25 07:21:41+00:00,Partai Demokrat,Jakarta Capital Region,"Tingkatkan Kesejahteraan Dosen, Demokrat Harap Tunjangan Kinerja Dosen ASN Segera Dibayarkan

""Kami mendukung segala upaya meningkatkan kualitas pendidikan tinggi, salah satunya pemenuhan dan peningkatan kesejahteraan dosen. Kami berharap masalah tunjangan kinerja dosen yang https://t.co/ovlzpl8pQc",,1,18,[]
1875097266215653555,2025-01-03 08:30:00+00:00,detikedu,,"Kemendiktisaintek (Kementerian Pendidikan Tinggi, Sains, dan Teknologi) bicara tentang nasib tukin (tunjangan kinerja) dosen ASN. Kemendiktisaintek menyebut tak ada anggaran untuk tukin di tahun 2025, namun mereka sudah mengusulkannya.

#detikedu #Kemendiktisaintek #ASN https://t.co/mBLi3HlHkd",,0,5,"['detikedu', 'Kemendiktisaintek', 'ASN']"
1874421387357765931,2025-01-01 11:44:18+00:00,MCR,,Bayarkan Tunjangan Kinerja Dosen ASN. Selayaknya ASN lain. Jangan buta mata mati hati @Kemdiktisaintek,,1,18,[]
1886614408425844768,2025-02-04 03:15:01+00:00,tempo.co,Indonesia,Kementerian Pendidikan Tinggi berkukuh tak membayar tunjangan kinerja dosen ASN pada 2020-2024. Apa saja alasannya? #TempoPlus https://t.co/VSqd2aU904,,0,2,['TempoPlus']
1882777875356717140,2025-01-24 13:10:00+00:00,tvOnenews,"Pulo Gadung, Indonesia","Komisi X DPR RI menggelar rapat tertutup dengan Mendiktisaintek Satryo Soemantri Brojonegoro setelah ramai dugaan berperilaku kasar terhadap staf kementerian, memecat secara sepihak, hingga soal tunjangan kinerja dosen ASN, Kamis (23/1).

Tonton video selengkapnya di https://t.co/CjcuU4nakm",,4,7,"['HardNews_Viral', 'FlashOne', 'CariBeritaditvOne', 'Kemendiktisaintek', 'DPR', 'FO04']"
1876890452265165220,2025-01-08 07:15:29+00:00,prajna,Jakarta Capital Region,"Jumlah dosen di Indonesia yang berada di bawah lingkungan Kementerian Pendidikan Tinggi, Sains, dan Teknologi

Sumber: Tempo (https://t.co/LwURijHpmz) https://t.co/QXVenotgbw",,1,29,[]
1876890940972876148,2025-01-08 07:17:25+00:00,prajna,Jakarta Capital Region,"Tunjangan kinerja dosen ASN

Sumber: Tempo (https://t.co/LwURijHpmz) https://t.co/oTLRJSncoB",1876890693190270990,0,1,[]
1878777836712161406,2025-01-13 12:15:16+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"SIARAN PERS
Dari: Aliansi Dosen ASN Kemendiktisaintek Seluruh Indonesia (ADAKSI)  
Tanggal: [13 Januari2025] 

ADAKSI Desak Pemerintah Segera Membayarkan tunjangan kinerja Dosen ASN Kemdiktisaintek tahun 2025 sesuai peraturan perundangan yang berlaku: Mendorong Keadilan bagi",,8,376,[]
1875940753689743607,2025-01-05 16:21:43+00:00,prajna,Jakarta Capital Region,"Besaran tunjangan kinerja dosen ASN

Sumber: Kompas, 04-01-2025 https://t.co/tPes6h9OrQ",,0,1,[]
1879458185410670891,2025-01-15 09:18:44+00:00,DPC Partai Demokrat Kota Surabaya,Surabaya,"Tingkatkan Kesejahteraan Dosen, Tingkatkan Kualitas Pendidikan

Demi pendidikan tinggi yang lebih baik, Demokrat dorong tunjangan kinerja dosen ASN segera dibayarkan. Bramantyo Suwondo berharap langkah ini dapat segera diwujudkan dengan dukungan semua pihak.

#demokratsurabaya https://t.co/EP0XyMX1KE",,0,0,['demokratsurabaya']
1879483623465791935,2025-01-15 10:59:49+00:00,Harian Kompas,"Palmerah, Jakarta","Janji pemerintah untuk mulai membayarkan tunjangan kinerja dosen ASN  Kemendiktisaintek mulai januari 2025 tetap ditagih. Pemerintah diminta memperjuangkan anggaran. #Humaniora #AdadiKompas

https://t.co/S8TpraR4Tq",,0,1,"['Humaniora', 'AdadiKompas']"
1879868570462744932,2025-01-16 12:29:28+00:00,Fraksi PKB DPR RI,Jakarta,Komisi X Desak Mendikti Saintek Cairkan Tunjangan Kinerja Dosen ASN #Tukin #ASN #FraksiPKB https://t.co/FTdwsORSSU,,2,4,"['Tukin', 'ASN', 'FraksiPKB']"
1880539714845114692,2025-01-18 08:56:21+00:00,Nindya,,Pak Presiden @prabowo sudah 5 tahun tunjangan kinerja dosen asn Indonesia tidak dibayar pak #DosenDimiskinkanNegara #dosenbukansapiperah #SaifAliKhan #جمهور_الاهلي_يطالب_بالتدخل,,0,4,"['DosenDimiskinkanNegara', 'dosenbukansapiperah', 'SaifAliKhan', 'جمهور_الاهلي_يطالب_بالتدخل']"
1880094449902235672,2025-01-17 03:27:01+00:00,Jawa Pos,Jakarta,"Setelah Pembahasan Cukup Lama, Akhirnya Pemerintah Setujui Tunjangan Kinerja Dosen ASN

https://t.co/h6W6P9FhhQ",,0,4,[]
1882382518823084125,2025-01-23 10:59:00+00:00,fazar,"Cengkareng, Indonesia","Mendiktisaintek RI Satryo Soemantri Brodjonegoro bungkam dicecar awak media soal dugaan berperilaku kasar terhadap staf kementerian, memecat secara sepihak, hingga soal tunjangan kinerja dosen ASN.

Galaknya hilang? https://t.co/wyLpQTHC0L",,0,0,[]
1886729040788381899,2025-02-04 10:50:31+00:00,LPM Retorika FISIP UNAIR,Surabaya,"Baca selengkapnya di https://t.co/tw8HTBfQo2: (Liputan Khusus, Tunjangan Kinerja Dosen ASN: Masa Depan Pendidikan yang Terancam)
https://t.co/K3wZF7Cu0v",1886728754774597912,1,2,[]
1886302921454715078,2025-02-03 06:37:16+00:00,Solopos,"Solo, Central Java, Indonesia",Puluhan Dosen ISI Solo Gelar Aksi Damai Tuntut Pembayaran Tunjangan Kinerja Puluhan dosen termasuk Rektor ISI Solo menggelar aksi damai menuntut kejelasan soal tunjangan kinerja dosen ASN yang belum dicairkan sejak 2020. https://t.co/dmnma6gkWp https://t.co/fZOvlAdvJJ,,0,0,[]
1886742691742175381,2025-02-04 11:44:46+00:00,tempo.co,Indonesia,"Ratusan dosen berunjuk rasa di dekat kompleks Istana Kepresidenan, Jakarta Pusat, Senin kemarin.

Mereka menuntut pemerintah untuk membayar tunjangan kinerja yang belum dibayar sejak 2020 hingga tahun ini.
https://t.co/Qoz2GXW5XY",1886742687359099095,1,90,[]
1885255450477641944,2025-01-31 09:15:00+00:00,detikcom,,"Tunjangan kinerja dosen ASN di bawah Kemendiktisaintek hanya akan dibayarkan untuk tahun 2025. Tukin untuk 2020-2024 tidak dapat diberikan. Kenapa?

Via @detik_edu  https://t.co/4a1EtmsVlo",,0,4,[]
1879755974027997370,2025-01-16 05:02:03+00:00,Partai Demokrat,Jakarta Capital Region,"Tingkatkan Kesejahteraan Dosen, Demokrat Harap Tunjangan Kinerja Dosen ASN Segera Dibayarkan

""Kami mendukung segala upaya meningkatkan kualitas pendidikan tinggi, salah satunya pemenuhan dan peningkatan kesejahteraan dosen. Kami berharap masalah tunjangan kinerja dosen yang https://t.co/qVCSwVkoyh",,1,14,[]
1879483536052265117,2025-01-15 10:59:28+00:00,Kompas Data,"Palmerah, Jakarta","Janji pemerintah untuk mulai membayarkan tunjangan kinerja dosen ASN  Kemendiktisaintek mulai januari 2025 tetap ditagih. Pemerintah diminta memperjuangkan anggaran. #Humaniora #AdadiKompas  
  
https://t.co/pjgrUFtI2m",,0,0,"['Humaniora', 'AdadiKompas']"
1878545664071909409,2025-01-12 20:52:42+00:00,Adhe Aryswan,"Kota Batam, Kepulauan Riau","@BocorAlusPol Halo redaksi tempo @tempodotco , saya mau tanya mengenai berita ini:

https://t.co/canruEnUwt

Apa benar yang dihapus itu tunjangan kinerja dan tunjangan profesi? Atau hanya tunjangan kinerja saja seperti berita yg ramai? Karena setahu saya tunjangan profesi = sertifikasi dosen",1878397318254497832,1,6,[]
1878763369567817813,2025-01-13 11:17:47+00:00,BBC News Indonesia,London - Jakarta,"Sejumlah pengamat pendidikan menilai alasan Kemendikti Saintek tidak menganggarkan tunjangan kinerja dosen ASN karena perubahan nomenklatur, ""terlalu mengada-ada"". 

Sebab aturan tukin dosen ASN adalah amanat UU ASN tahun 2014.",1878763366837281143,3,18,[]
1880164388839260554,2025-01-17 08:04:56+00:00,DPC Demokrat Sumenep,"Kota Sumenep, Indonesia","Tingkatkan Kesejahteraan Dosen, Demokrat Harap Tunjangan Kinerja Dosen ASN Segera Dibayarkan

Bramantyo Suwondo
Anggota Komisi X DPR RI Fraksi Partai Demokrat
#demokratbersamarakyat 
#demokratjatim 
#demokratsumenep https://t.co/O8Promy0Qu",,0,0,"['demokratbersamarakyat', 'demokratjatim', 'demokratsumenep']"
1881936077906223141,2025-01-22 05:25:00+00:00,detikcom,,"Kemenkeu setujui tunjangan kinerja dosen ASN sebesar Rp2,5 triliun. Pencairan tukin butuh Perpres baru, Komisi X akan kawal proses ini hingga tuntas.

Via @detik_edu  https://t.co/nxZgqcxLjO",,0,8,[]
1885236372556177545,2025-01-31 07:59:11+00:00,gokepri,"Kota Batam, Kepulauan Riau","Kemdiktisaintek jelaskan alasan tunjangan kinerja dosen ASN 2020-2024 tak cair. Anggaran Rp2,5 triliun dari DPR diusulkan sebagai solusi awal. https://t.co/aQ3pJhLVEi",,0,0,[]
1879488116320289036,2025-01-15 11:17:40+00:00,Kompas Muda,"ÜT: 62.478419,21.330711","Janji pemerintah untuk mulai membayarkan tunjangan kinerja dosen ASN  Kemendiktisaintek mulai januari 2025 tetap ditagih. Pemerintah diminta memperjuangkan anggaran. #Humaniora #AdadiKompas

https://t.co/v8ccq5gzqV",,0,0,"['Humaniora', 'AdadiKompas']"
1880580507429421435,2025-01-18 11:38:27+00:00,suaraindonews.com,Jakarta Capital Region,Azhari Cage Desak Presiden Segera Atasi Tunggakan Tunjangan Kinerja Dosen ASN https://t.co/fE2MBL5SxF https://t.co/M7J6bSD6So,,0,0,[]
1877205968007696709,2025-01-09 04:09:14+00:00,h.p.wiratraman,"Yogyakarta, Indonesia","Paradoks anggaran!

Mendikti Saintek, ajukan anggaran Tukin Dosen, Rp 2,8 triliun. 2025, tak bisa dipenuhi karena tak ada anggaran. 

Menko Pangan, Zulkifli Hasan, anggaran makan siang gratis, diproyeksikan tembus Rp 420 triliun (Jan sd. Des 2025). 

https://t.co/pAA6084iFN",,1,61,[]
1877164476996128948,2025-01-09 01:24:22+00:00,Dimas Imron Rosadi,"Madiun, East Java, Indonesia","Alangkah Lucunya Pendidikan Negeri Ini
https://t.co/yHIbUNpvFe",,0,0,[]
