id,created_at,user,location,text,in_reply_to,reply_count,favorite_count,hashtags
1886742687359099095,2025-02-04 11:44:45+00:00,tempo.co,Indonesia,"Keputusan pemerintah yang nggak mencairkan tunjangan kinerja (tukin) dosen ASN periode 2020-2024 jelas banget nunjukin betapa kurangnya apresiasi terhadap pendidikan.

Hmm, mengapa tukin dosen 2020-2024 tak bisa dicairkan ya?🤔

#TempoThread #Editorial https://t.co/AkxtR2oD5Q",,41,2868,"['TempoThread', 'Editorial']"
1886404270418968782,2025-02-03 13:20:00+00:00,tempo.co,Indonesia,"Pemerintah Tolak Membayar Tunjangan Kinerja Dosen ASN
https://t.co/Qoz2GXW5XY",,33,907,[]
1881622285121134773,2025-01-21 08:38:06+00:00,Fraksi PKS DPR RI,Jakarta Capital Region,"Sampaikan Aspirasi Dosen ASN Kemendikti-Saintek, Fraksi PKS Minta Tunjangan Kinerja Segera Dibayarkan‼️

|| M. Nasir Djamil (Anggota Komisi III DPR RI dari F-PKS) -- @mnasirdjamil

#fraksipksdprri 
#PKSpembelaRakyat 
#PKS https://t.co/e2rKeg7yHA",,2,91,"['fraksipksdprri', 'PKSpembelaRakyat', 'PKS']"
1876420283529392325,2025-01-07 00:07:12+00:00,tirtoid,Indonesia,"Janji Palsu Tunjangan Kinerja, Korbankan Kesejahteraan Dosen ASN 

https://t.co/DvD3KTFHoB",,0,23,[]
1883832788371329510,2025-01-27 11:01:51+00:00,DW Indonesia,"Bonn, Jerman","Aliansi Dosen ASN Kementerian Pendidikan Tinggi, Sains, dan Teknologi Seluruh Indonesia (Adaksi) mengungkap alasan mengapa pihaknya sangat berusaha untuk memperjuangkan tunjangan kinerja (tukin) yang selama lima tahun belum dibayarkan pemerintah.

""Tukin adalah hak individu dosen https://t.co/a3SDOmTXWt",,2,10,[]
1883453425687429620,2025-01-26 09:54:24+00:00,Harian Kompas,"Palmerah, Jakarta","Dosen ASN Kemendiktisaintek menuntut pembayaran tunjangan kinerja bagi semua dosen. Tanpa tukin, pemerataan dosen yang sejahtera sulit terwujud.   #Humaniora #AdadiKompas

https://t.co/nWBpQEtrpC",,0,8,"['Humaniora', 'AdadiKompas']"
1879158579992899950,2025-01-14 13:28:13+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,@Kemdiktisaintek 3. Perpres 104/2022 tentang Tunjangan Kinerja Pegawai di Lingkungan Badan Riset Dan Inovasi Nasional. https://t.co/X6EGD1itkJ,1879158163062313189,2,12,[]
1886332872660840611,2025-02-03 08:36:17+00:00,antaranews.com,NKRI,Aliansi Dosen ASN Kemdiktisaintek Seluruh Indonesia (ADAKSI) mengharapkan agar Presiden Prabowo Subianto tersentuh hatinya terkait belum terbayarnya tunjangan kinerja (Tukin) bagi mereka sehingga diharapkan dapat memberikan solusi. https://t.co/QN6V119giA,,1,4,[]
1886411820388471198,2025-02-03 13:50:00+00:00,tvOnenews,"Pulo Gadung, Indonesia","Koordinator Aksi Tuntut Tukin Aliansi Dosen ASN Kemendiktisaintek Seluruh Indonesia (ADAKSI), Anggun Gunawan, menegaskan bahwa aksi mogok nasional menjadi langkah selanjutnya jika pemerintah tetap membiarkan hak tunjangan kinerja (tukin) dosen tak dibayar.

Dalam aksi demonstrasi https://t.co/P4LTuRzpkQ",,1,9,"['CariBeritaDitvOne', 'OneNewsUpdate', 'ADAKSI', 'Dosen', 'ONU04']"
1882065767115706494,2025-01-22 14:00:20+00:00,detikcom,,"Dosen ASN akhirnya boleh lega! 🎉 Tunjangan kinerja (tukin) yang dijanjikan sejak era Nadiem Makarim 5 tahun lalu akhirnya disetujui Kemenkeu untuk dicairkan. Info ini dikonfirmasi oleh Wakil Ketua Komisi X DPR RI, Lalu Hadrian Irfani.

Tukin ini sebenarnya sudah diatur sejak https://t.co/Ehz6892AWI",1882054392209428554,1,8,"['detikSore', 'detikcom', 'detikSoreNggakCumaHoreHore', 'DosenASN', 'TunjanganKinerja']"
1876055122712920572,2025-01-05 23:56:11+00:00,Ardianto Satriawan,"Michuhol-gu, Republic of Korea","25 September 2024: Kementerian bilang, ""Dosen ASN akan mendapat Tunjangan Kinerja""

5 Januari 2025: ""Tidak ada anggaran untuk Tunjangan Kinerja untuk dosen ASN pada 2025.""

Hak orang dimain-mainin, Pak Menteri? https://t.co/TNM119gne6",,77,2996,[]
1886007913887432787,2025-02-02 11:05:01+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Atas nama keadilan, perwakilan dosen ASN Kemdiktisaintek seluruh Indonesia sudah bergerak ke jantung Ibukota Jakarta. 

Mereka akan menggelar aksi damai menuntut pembayaran tunjangan kinerja (tukin) dosen Kemendikbudristek di Istana Negara pada Senin, 3 Februari 2025.

Semoga https://t.co/8r52EePHfX",,109,3324,[]
1882777875356717140,2025-01-24 13:10:00+00:00,tvOnenews,"Pulo Gadung, Indonesia","Komisi X DPR RI menggelar rapat tertutup dengan Mendiktisaintek Satryo Soemantri Brojonegoro setelah ramai dugaan berperilaku kasar terhadap staf kementerian, memecat secara sepihak, hingga soal tunjangan kinerja dosen ASN, Kamis (23/1).

Tonton video selengkapnya di https://t.co/CjcuU4nakm",,4,7,"['HardNews_Viral', 'FlashOne', 'CariBeritaditvOne', 'Kemendiktisaintek', 'DPR', 'FO04']"
1883052605632610673,2025-01-25 07:21:41+00:00,Partai Demokrat,Jakarta Capital Region,"Tingkatkan Kesejahteraan Dosen, Demokrat Harap Tunjangan Kinerja Dosen ASN Segera Dibayarkan

""Kami mendukung segala upaya meningkatkan kualitas pendidikan tinggi, salah satunya pemenuhan dan peningkatan kesejahteraan dosen. Kami berharap masalah tunjangan kinerja dosen yang https://t.co/ovlzpl8pQc",,1,18,[]
1877649081754870225,2025-01-10 09:30:00+00:00,Validnews Indonesia,"Jakarta Capital Region, Indone",Aliansi Dosen ASN Kemendiktisaintek Seluruh Indonesia (ADAKSI) mengadakan aksi untuk mendesak pemerintah mencairkan tunjangan kinerja (tukin) dosen. Tukin ini belum direalisasikan meski sudah diatur dalam Peraturan Menteri Pendidikan dan Kebudayaan Nomor 49 Tahun 2020. https://t.co/JkckrtNzKE,,0,1,[]
1875097266215653555,2025-01-03 08:30:00+00:00,detikedu,,"Kemendiktisaintek (Kementerian Pendidikan Tinggi, Sains, dan Teknologi) bicara tentang nasib tukin (tunjangan kinerja) dosen ASN. Kemendiktisaintek menyebut tak ada anggaran untuk tukin di tahun 2025, namun mereka sudah mengusulkannya.

#detikedu #Kemendiktisaintek #ASN https://t.co/mBLi3HlHkd",,0,5,"['detikedu', 'Kemendiktisaintek', 'ASN']"
1879164359601201357,2025-01-14 13:51:11+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,@Kemdiktisaintek 4. Peraturan Presiden Republik Indonesia Nomor 119 Tahun 2018 tentang Tunjangan Kinerja Pegawai di Lingkungan Kementerian Perhubungan. https://t.co/VsBqMUYM85,1879158579992899950,5,7,[]
1879867596348268630,2025-01-16 12:25:35+00:00,KBR,"Jakarta, Indonesia","Awal 2025, dosen-dosen ASN di bawah naungan Kementerian Pendidikan Tinggi, Sains, dan Teknologi (Kemendiktisaintek) mestinya bisa menikmati tunjangan kinerja atau tukin. Pasalnya, ketentuan tukin sudah dimuat dalam Permendikbud Nomor 49 Tahun 2020 dan Keputusan Mendikbudristek https://t.co/6DjIgRbDHj",,0,45,['RuangPublikKBR']
1886614408425844768,2025-02-04 03:15:01+00:00,tempo.co,Indonesia,Kementerian Pendidikan Tinggi berkukuh tak membayar tunjangan kinerja dosen ASN pada 2020-2024. Apa saja alasannya? #TempoPlus https://t.co/VSqd2aU904,,0,2,['TempoPlus']
1879458185410670891,2025-01-15 09:18:44+00:00,DPC Partai Demokrat Kota Surabaya,Surabaya,"Tingkatkan Kesejahteraan Dosen, Tingkatkan Kualitas Pendidikan

Demi pendidikan tinggi yang lebih baik, Demokrat dorong tunjangan kinerja dosen ASN segera dibayarkan. Bramantyo Suwondo berharap langkah ini dapat segera diwujudkan dengan dukungan semua pihak.

#demokratsurabaya https://t.co/EP0XyMX1KE",,0,0,['demokratsurabaya']
1885676978000310365,2025-02-01 13:10:00+00:00,Media Indonesia,Jakarta - Indonesia,"Puluhan perwakilan dosen dari berbagai daerah di Sumatra Barat (Sumbar) hari ini, Sabtu, (1/2) mulai bergerak ke Jakarta. Mereka akan melakukan demonstrasi soal keputusan pemerintah mengenai tunjangan kinerja (tukin) dosen ASN yang tak cair. https://t.co/3o5m9pFBqj",,3,3,[]
1879835763942044153,2025-01-16 10:19:06+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Mengapa Dosen ASN Kemendiktisaintek di seluruh Perguruan Tinggi Indonesia menuntut dibayarkan tunjangan kinerja (tukin) segera awal tahun ini?

🧵A thread",,16,568,[]
1887421788340261296,2025-02-06 08:43:15+00:00,Magdalene,Jakarta,"Kemarin, dosen ASN menggelar aksi protes di Istana Negara untuk menuntut tunjangan kinerja yang enggak kunjung dibayarkan.

Apa yang sebenarnya sedang terjadi? https://t.co/HXdTCioVa5",,1,28,[]
1880475736907317668,2025-01-18 04:42:07+00:00,khristalclear,,"Dosen ASN Kementerian lain mendapat Tunjangan Kinerja. Sementara Dosen ASN @Kemdiktisaintek tidak.
Stop DISKRIMINASI!
Tegakkan KEADILAN!
@tukin_dosenASN
#DosenDimiskinkanNegara
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah",,0,22,"['DosenDimiskinkanNegara', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']"
1879755974027997370,2025-01-16 05:02:03+00:00,Partai Demokrat,Jakarta Capital Region,"Tingkatkan Kesejahteraan Dosen, Demokrat Harap Tunjangan Kinerja Dosen ASN Segera Dibayarkan

""Kami mendukung segala upaya meningkatkan kualitas pendidikan tinggi, salah satunya pemenuhan dan peningkatan kesejahteraan dosen. Kami berharap masalah tunjangan kinerja dosen yang https://t.co/qVCSwVkoyh",,1,14,[]
1879868570462744932,2025-01-16 12:29:28+00:00,Fraksi PKB DPR RI,Jakarta,Komisi X Desak Mendikti Saintek Cairkan Tunjangan Kinerja Dosen ASN #Tukin #ASN #FraksiPKB https://t.co/FTdwsORSSU,,2,4,"['Tukin', 'ASN', 'FraksiPKB']"
1885233440905453735,2025-01-31 07:47:32+00:00,IDN Times,,"Kemendiktisaintek keluarkan surat penjelasan soal tunjangan kinerja (tukin) dosen ASN. Dalam surat dijelaskan tukin dosen ASN pada 2020-2024 tak bisa dibayarkan karena tak ada alokasi anggaran untuk hal itu sesuai aturan birokrasi yang ada.

https://t.co/dWIDczPb4e

#IDNTimesNews https://t.co/xXcM9atXLc",,1,2,['IDNTimesNews']
1878938724349919529,2025-01-13 22:54:35+00:00,Kompas.com,Jakarta,"Tunjangan kinerja (tukin) bagi para dosen berstatus aparatur sipil negara (ASN) tidak kunjung cair meski telah ditunggu selama lima tahun.

~N #Tukin #Dosen #ASN 
https://t.co/6pThMsAbr9",,3,13,"['Tukin', 'Dosen', 'ASN']"
1883456492101083566,2025-01-26 10:06:35+00:00,Kompas Muda,"ÜT: 62.478419,21.330711","Dosen ASN Kemendiktisaintek menuntut pembayaran tunjangan kinerja bagi semua dosen. Tanpa tukin, pemerataan dosen yang sejahtera sulit terwujud.   #Humaniora #AdadiKompas

https://t.co/185kQFi1dq",,0,5,"['Humaniora', 'AdadiKompas']"
