id,created_at,user,location,text,in_reply_to,reply_count,favorite_count,hashtags
1884118866340757850,2025-01-28 05:58:37+00:00,Fraksi PKS DPR RI,Jakarta Capital Region,"Tukin (Tunjangan Kinerja) Dosen adalah panggilan moral kita untuk meningkatkan kesejahteraan dosen.

|| dr. Gamal (Anggota Komisi X DPR RI dari Fraksi PKS) -- @Gamal_Albinsaid

#fraksipksdprri 
#PKSpembelaRakyat 
#PKS https://t.co/sPWOzQmdDm",,5,95,"['fraksipksdprri', 'PKSpembelaRakyat', 'PKS']"
1878287353925550323,2025-01-12 03:46:16+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"""Jika ingin menghancurkan sebuah bangsa, tidak perlu dengan perang, cukup HANCURKAN PENDIDIKAN dan ABAIKAN PENDIDIKNYA""

🧵sebuah utas bagaimana dosen ASN Kemdiktisaintek SELALU DIKECUALIKAN untuk mendapatkan tukin sejak lama https://t.co/AjHspkR7vy",,65,3373,[]
1884130683393622328,2025-01-28 06:45:35+00:00,DPP PKS,"TB. Simatupang No. 82, Jakarta","Tukin (Tunjangan Kinerja) Dosen adalah panggilan moral kita untuk meningkatkan kesejahteraan dosen.

~@Gamal_Albinsaid, Anggota Komisi X DPR RI dari Fraksi PKS https://t.co/0q3u5sP9Ad",,1,38,[]
1883774558064484717,2025-01-27 07:10:28+00:00,dr. Gamal,"Malang, Indonesia",Tukin (Tunjangan Kinerja) Dosen adalah panggilan moral kita untuk meningkatkan kesejahteraan dosen. https://t.co/0uL9UZaKek,,16,263,[]
1876221053644730821,2025-01-06 10:55:32+00:00,kpertiwi29,,"Dosen sejahtera, belajar di kampus jadi bermakna.

Kesejahteraan dosen adalah kunci pembelajaran mahasiswa.

Pendidikan bermutu dimulai dari penghargaan terhadap dosen.

Dosen yang sejahtera, kampus yang berdaya. https://t.co/47VQzfP8do",,1,91,[]
1877654158121066689,2025-01-10 09:50:11+00:00,Convomf,,"💙 Kok sender ngerasa pak dosen ini genit bgt gak mencerminkan seorang akademisi, di kontennya sering ngajak mahasiswa yg berbeda untuk nge date, gak masalah kalau dia gabawa profesinya tapi dia brandingnya pake kata dosen jadi agak gimana gitu ya. Emg boleh ya begini? https://t.co/q70vBL9y1Q",,1590,36909,[]
1863585302759260368,2024-12-02 14:05:34+00:00,Dosen Kesayanganmu,"Kota Bengkulu, Indonesia","bapak/ibu guru-dosen.
sblm diskusi soal kesejahteraan guru &amp; dosen. 

pastikan lawan diskusi kita tidak bodoh.

bisa membedakan mana masalah struktural &amp; mana masalah personal. 

minimal pernah ambil mata kuliah manajemen SDM.",,14,1183,[]
1883052605632610673,2025-01-25 07:21:41+00:00,Partai Demokrat,Jakarta Capital Region,"Tingkatkan Kesejahteraan Dosen, Demokrat Harap Tunjangan Kinerja Dosen ASN Segera Dibayarkan

""Kami mendukung segala upaya meningkatkan kualitas pendidikan tinggi, salah satunya pemenuhan dan peningkatan kesejahteraan dosen. Kami berharap masalah tunjangan kinerja dosen yang https://t.co/ovlzpl8pQc",,1,18,[]
1886233966434484231,2025-02-03 02:03:16+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Perjuangan ini akan terus berlanjut sampai keadilan untuk kesejahteraan dosen terwujud
#bayartukindosenkemdiktisaintek 
#dosenbukansapiperah 
#tukinforall https://t.co/ubqsN7q2t7",,26,770,"['bayartukindosenkemdiktisaintek', 'dosenbukansapiperah', 'tukinforall']"
1879745178300518456,2025-01-16 04:19:09+00:00,Senator Indonesia,Senayan - Jakarta - Indonesia,"Anggota DPD RI Provinsi Sulawesi Selatan H. Al Hidayat Samsu, S.Pd., M.Pd soroti kesejahteraan dosen saat ini merupakan pilar pendidikan yang terabaikan. 
#dpdri #pendidikan #dosen #daridaerahuntukindonesia https://t.co/VC8lZo6c0z",,4,2,"['dpdri', 'pendidikan', 'dosen', 'daridaerahuntukindonesia']"
