id,created_at,user,location,text,in_reply_to,reply_count,favorite_count,hashtags
1877562264833941941,2025-01-10 03:45:02+00:00,tempo.co,Indonesia,Pemerintah akan menghapus tunjangan kinerja dan tunjangan profesi dosen berstatus ASN. #TempoPlus https://t.co/r5PESHu24z,,1222,7875,['TempoPlus']
1878287353925550323,2025-01-12 03:46:16+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"""Jika ingin menghancurkan sebuah bangsa, tidak perlu dengan perang, cukup HANCURKAN PENDIDIKAN dan ABAIKAN PENDIDIKNYA""

🧵sebuah utas bagaimana dosen ASN Kemdiktisaintek SELALU DIKECUALIKAN untuk mendapatkan tukin sejak lama https://t.co/AjHspkR7vy",,65,3373,[]
1884536654968328529,2025-01-29 09:38:46+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Surat yang dikeluarkan @Kemdiktisaintek pada hari libur ini ditujukan ke seluruh rektor/direktur untuk mencuci pimpinan PTN agar seolah-olah pemerintah tidak punya hutang tukin ke seluruh dosen ASN di Indonesia sejak 2020. 

Mana ada... hutang ya hutang, harus dibayar! https://t.co/AuhQWlYxYv",,158,3099,[]
1886742687359099095,2025-02-04 11:44:45+00:00,tempo.co,Indonesia,"Keputusan pemerintah yang nggak mencairkan tunjangan kinerja (tukin) dosen ASN periode 2020-2024 jelas banget nunjukin betapa kurangnya apresiasi terhadap pendidikan.

Hmm, mengapa tukin dosen 2020-2024 tak bisa dicairkan ya?🤔

#TempoThread #Editorial https://t.co/AkxtR2oD5Q",,41,2873,"['TempoThread', 'Editorial']"
1881622285121134773,2025-01-21 08:38:06+00:00,Fraksi PKS DPR RI,Jakarta Capital Region,"Sampaikan Aspirasi Dosen ASN Kemendikti-Saintek, Fraksi PKS Minta Tunjangan Kinerja Segera Dibayarkan‼️

|| M. Nasir Djamil (Anggota Komisi III DPR RI dari F-PKS) -- @mnasirdjamil

#fraksipksdprri 
#PKSpembelaRakyat 
#PKS https://t.co/e2rKeg7yHA",,2,90,"['fraksipksdprri', 'PKSpembelaRakyat', 'PKS']"
1876055122712920572,2025-01-05 23:56:11+00:00,Ardianto Satriawan,"Michuhol-gu, Republic of Korea","25 September 2024: Kementerian bilang, ""Dosen ASN akan mendapat Tunjangan Kinerja""

5 Januari 2025: ""Tidak ada anggaran untuk Tunjangan Kinerja untuk dosen ASN pada 2025.""

Hak orang dimain-mainin, Pak Menteri? https://t.co/TNM119gne6",,77,2999,[]
1886404270418968782,2025-02-03 13:20:00+00:00,tempo.co,Indonesia,"Pemerintah Tolak Membayar Tunjangan Kinerja Dosen ASN
https://t.co/Qoz2GXW5XY",,33,907,[]
1886231219207282706,2025-02-03 01:52:21+00:00,tempo.co,Indonesia,"Pemerintah Berkukuh Tak Membayar Tunjangan Kinerja Dosen

Kementerian Pendidikan Tinggi, Sains, dan Teknologi memastikan tak akan membayar tunjangan kinerja dosen aparatur sipil negara (ASN) pada 2020-2024.

Mereka melimpahkan tanggung jawab urusan tersebut kepada kementerian https://t.co/39FcGOhMUr",,61,2165,"['Tempoharian', 'TempoHarian', 'TempoPlus']"
1886007913887432787,2025-02-02 11:05:01+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Atas nama keadilan, perwakilan dosen ASN Kemdiktisaintek seluruh Indonesia sudah bergerak ke jantung Ibukota Jakarta. 

Mereka akan menggelar aksi damai menuntut pembayaran tunjangan kinerja (tukin) dosen Kemendikbudristek di Istana Negara pada Senin, 3 Februari 2025.

Semoga https://t.co/8r52EePHfX",,109,3326,[]
1882723834232725732,2025-01-24 09:35:16+00:00,Asumsi,Jakarta Capital Region,"Kementerian Pendidikan Tinggi, Sains, dan Teknologi menyiapkan tiga skenario pembayaran tunjangan kinerja terhadap dosen ASN. https://t.co/Bu3YHe4okY",,1,18,[]
1886411820388471198,2025-02-03 13:50:00+00:00,tvOnenews,"Pulo Gadung, Indonesia","Koordinator Aksi Tuntut Tukin Aliansi Dosen ASN Kemendiktisaintek Seluruh Indonesia (ADAKSI), Anggun Gunawan, menegaskan bahwa aksi mogok nasional menjadi langkah selanjutnya jika pemerintah tetap membiarkan hak tunjangan kinerja (tukin) dosen tak dibayar.

Dalam aksi demonstrasi https://t.co/P4LTuRzpkQ",,1,9,"['CariBeritaDitvOne', 'OneNewsUpdate', 'ADAKSI', 'Dosen', 'ONU04']"
1879835763942044153,2025-01-16 10:19:06+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Mengapa Dosen ASN Kemendiktisaintek di seluruh Perguruan Tinggi Indonesia menuntut dibayarkan tunjangan kinerja (tukin) segera awal tahun ini?

🧵A thread",,16,568,[]
1886614408425844768,2025-02-04 03:15:01+00:00,tempo.co,Indonesia,Kementerian Pendidikan Tinggi berkukuh tak membayar tunjangan kinerja dosen ASN pada 2020-2024. Apa saja alasannya? #TempoPlus https://t.co/VSqd2aU904,,0,2,['TempoPlus']
1884919102097277163,2025-01-30 10:58:28+00:00,kumparan,,"Kementerian Pendidikan Tinggi, Sains, dan Teknologi (Kemendiktisaintek) buka suara soal kabar tunjangan kinerja atau tukin dosen ASN periode 2020-2024 di lingkungan Kemendiktisaintek tak akan dibayarkan.

Sekretaris Jenderal (Sekjen) Kemendiktisaintek, Togar M Simatupang, https://t.co/VDsvk1bXsW",,57,207,"['bisnisupdate', 'update', 'bisnis', 'oneliner', 'tukin', 'dosen', 'kementerian', 'menteri', 'pendidikan', 'kemendiktisaintek', 'tunjangan', 'tunjangankerja', 'asn', 'info', 'infoterkini', 'berita', 'beritaterkini', 'bicarafaktalewatberita', 'kumparan']"
1882777875356717140,2025-01-24 13:10:00+00:00,tvOnenews,"Pulo Gadung, Indonesia","Komisi X DPR RI menggelar rapat tertutup dengan Mendiktisaintek Satryo Soemantri Brojonegoro setelah ramai dugaan berperilaku kasar terhadap staf kementerian, memecat secara sepihak, hingga soal tunjangan kinerja dosen ASN, Kamis (23/1).

Tonton video selengkapnya di https://t.co/CjcuU4nakm",,4,7,"['HardNews_Viral', 'FlashOne', 'CariBeritaditvOne', 'Kemendiktisaintek', 'DPR', 'FO04']"
