id,created_at,user,location,text,in_reply_to,reply_count,favorite_count,hashtags
1886208000568008928,2025-02-03 00:20:06+00:00,ban_g3mbos,,Dosen Gen-Milenial menilai ujian Mahasiswa Gen-Z https://t.co/eFUHtA5BwA,,257,263,[]
1863504693202145598,2024-12-02 08:45:15+00:00,WORK,,"Sender ga bermaksud sombong tapi kualifikasi sales taking order itu harus gimana sih...padahal sender udah masukin pengalaman yg banyak, bahkan pernah jadi asisten dosen. work! https://t.co/HhT3JFvO5X",,1461,7731,[]
1876247416472498516,2025-01-06 12:40:17+00:00,Tanyarlfes,Indonesia,"💚 cw // tulisan dosen
HELP ada yang bisa bantu terjemahin tulisan dosen ini ga yaa?😭🙏 https://t.co/OrJCRfje6q",,689,23967,[]
1887333277872365862,2025-02-06 02:51:33+00:00,chi,have you seen rem?,"haechan mode sempro: “dosen gua anjrit bgt, lulus ga ya gua” https://t.co/VPkxBGsKfl",,99,23706,[]
1886280974490882513,2025-02-03 05:10:04+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Ketika dosen turun ke jalan, itu memperlihatkan betapa menyedihkannya kualitas (pendidikan) moral para pejabat yang sudah mengesampingkan hak kami selama 5 tahun ini. 

Lebih dari  500 dosen ASN @Kemdiktisaintek
turun ke jalan menuntut haknya. Tuntutan ini ditujukan kepada bapak https://t.co/PlDoiAlzew",,113,9913,"['bayartukindosenkemdiktisaintek', 'tukinforall', 'dosenbukansapiperah']"
1877993918370926953,2025-01-11 08:20:16+00:00,Tanyarlfes,Indonesia,tbh takut bgt buat speak up kalo punya dosen kelakuannya begini:( 💚 https://t.co/2ve9nTtFUo,,1919,29859,[]
1876466340422168746,2025-01-07 03:10:13+00:00,Convomf,,"aku lagi S2 dan niatnya mau jadi dosen. tapi pas liat kaya gini rasanya miris bgt. ya tuhan, salah gak ya aku lanjut S2? 💙 https://t.co/sv2yLIzUn7",,29,63,[]
1877654158121066689,2025-01-10 09:50:11+00:00,Convomf,,"💙 Kok sender ngerasa pak dosen ini genit bgt gak mencerminkan seorang akademisi, di kontennya sering ngajak mahasiswa yg berbeda untuk nge date, gak masalah kalau dia gabawa profesinya tapi dia brandingnya pake kata dosen jadi agak gimana gitu ya. Emg boleh ya begini? https://t.co/q70vBL9y1Q",,1590,36907,[]
1878971629864157502,2025-01-14 01:05:20+00:00,Tanyarlfes,Indonesia,"💚 coy aku ga ekspek, proposal skripsi aku seminggu lebih 3 hari kelar. di bab 1 latbel revisi minor, bagian penulisan doang. jd sama dosen disuruh lanjut ke bab 2-3 udh bimbungan lagi trs pagi ini dikabarin kalau proposal aku acc lanjut sidang, berkah orang putus😭😭😭 https://t.co/XD9sClY2Y0",,48,1301,[]
1887072923787346373,2025-02-05 09:36:59+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,Dikira kami bohong dan membesar-besarkan masalah 😏 https://t.co/DL291NotpX,,100,4510,[]
1863739979634979311,2024-12-03 00:20:12+00:00,WORK,,"tips wawancara buat skb dosen, smg berguna. work! https://t.co/Xqij4SymOM",,1,90,[]
1887073710370385980,2025-02-05 09:40:07+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"atas nama efisiensi, gaji ke-13 dan 14 akan dihapuskan? mantap! https://t.co/1VDUgLC44v",,525,5941,[]
1885231962022903849,2025-01-31 07:41:40+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Tetangga sebelah 100 hari kerja udh siraman rohani, lah kita SIRAMAN EMOSI 🤣 https://t.co/QcOAfazdkM",,6,121,[]
1885859978692669784,2025-02-02 01:17:11+00:00,neo,,"udah bener itu, tinggal kasih gambar agar dosen mudah mengerti https://t.co/Bdt0Vv3BJd",,163,157,[]
1878509795155538033,2025-01-12 18:30:10+00:00,Convomf,,"💙 guys misal mau ngulang mata kuliah, itu langsung ambil aja pas isi krs kan ya, perlu konfirmasi ke dosen kah? trus untuk ngecontact ketua kelasnya/ketua mk biasanya chat admin jurusan atau kenalan adik tingkat ajh (first time ngulang anjir) https://t.co/xZC40Poo4L",,4,7,[]
1878438106090622988,2025-01-12 13:45:18+00:00,Tanyarlfes,Indonesia,kalau kasus nya kayak gni menurut kalian mending pilih dosen mana? sumpah aku lg bingung:((( plis jangan salty yaaa 💚 https://t.co/ylaUsmKqn3,,20,14,[]
1886995672018379005,2025-02-05 04:30:01+00:00,tempo.co,Indonesia,Pemerintah tak mencairkan tunjangan kinerja dosen periode 2020-2024. Penghargaan bagi pendidik tak menjadi prioritas. #TempoPlus https://t.co/8AE0AGknVL,,4,16,['TempoPlus']
1886249525150617730,2025-02-03 03:05:06+00:00,Ardianto Satriawan,"Michuhol-gu, Republic of Korea","Live!

Dosen turun ke jalan!

Udah gitu ini Dosen ASN.

ASN demo, sudah separah apa?

Sampai menang. ✊

#tukinforall #bayartukindosenkemdiktisaintek #dosenbukansapiperah https://t.co/r3a3CnxjLK",,35,5058,"['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']"
1881932489205207399,2025-01-22 05:10:44+00:00,Tanyarlfes,Indonesia,barangkali ada yang bisa baca tulisan dosen minta tolong bacain hasil revisian sidang dari dospem😭🙏 💚 https://t.co/att4zgoDBh,,8,8,[]
1868273622395080922,2024-12-15 12:35:17+00:00,Tanyarlfes,Indonesia,"guys, dosen ku ngeselin banget beliau ngajar arab Melayu, tapi ga pernah masuk. Terus sekarang UAS tiba2 suruh baca ini, plis tolongin ini yang bisa baca. Help me😭 💚 https://t.co/kUsZM5wbqy",,636,19520,[]
1886264808535945565,2025-02-03 04:05:50+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Politeknik Negeri Padang 🔥🔥
#tukinforall
#bayartukindosenkemdiktisaintek 
#dosenbukansapiperah https://t.co/LX09qFdUUx",,4,412,"['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']"
1881378711036993569,2025-01-20 16:30:13+00:00,Tanyarlfes,Indonesia,"GWEH EMOSI BANGET PUNYA KELOMPOK EKONOMI KGK BNER SMUAAA, ada tugas bkin 6 makalah tuh yg ngerjain gue semua yang cwo ga ada kontribusinya samsek, gue cerita ke KM mau aduin ke dosen tpi katanya jgn krn tkut nama kelas kita jelek dan harus sabar, pantek 💚 https://t.co/BVLQHF91xJ",,8,6,[]
1886250343799120115,2025-02-03 03:08:21+00:00,Progresip | Media Kelas Pekerja,"Jakarta, Indonesia","Dalam aksi ADAKSI yang diikuti oleh 400 dosen ASN, terdapat penampilan Tarian Perang Kabasaran asal Minahasa, Sulawesi Utara, yang melambangkan simbol perjuangan melawan penindasan. https://t.co/UwRcWbp33X",1886249671817089338,3,237,[]
1886417230377996443,2025-02-03 14:11:30+00:00,/midclass_struggler.,"Dresden, Germany","Sepekan terakhir: 
Guru demo. Nelayan demo. Dosen ASN demo. Anak SMA demo. 

Emak-emak ngantri LPG sampai ada korban jiwa. https://t.co/AowNeV1Pfr",,64,11758,[]
1886312360438276343,2025-02-03 07:14:47+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Persiapan menuju Istana, menyampaikan Surat Tuntutan dan menyampaikan aspirasi dosen ASN @Kemdiktisaintek ke Presiden. Pihak istana menerima 8 orang perwakilan ADAKSI, semoga bisa diterima langsung oleh bapak presiden @prabowo 
#tukinforall 
#bayartukindosenkemdiktisaintek https://t.co/iVeCWO75Vk",,20,770,"['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']"
