id,created_at,user,location,text,in_reply_to,reply_count,favorite_count,hashtags
1884536654968328529,2025-01-29 09:38:46+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Surat yang dikeluarkan @Kemdiktisaintek pada hari libur ini ditujukan ke seluruh rektor/direktur untuk mencuci pimpinan PTN agar seolah-olah pemerintah tidak punya hutang tukin ke seluruh dosen ASN di Indonesia sejak 2020. 

Mana ada... hutang ya hutang, harus dibayar! https://t.co/AuhQWlYxYv",,158,3099,[]
1887072923787346373,2025-02-05 09:36:59+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,Dikira kami bohong dan membesar-besarkan masalah 😏 https://t.co/DL291NotpX,,100,4510,[]
1878735690227503141,2025-01-13 09:27:48+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"bayangin... bayangin aja dulu...

kamu dosen di univ tanpa tukin. https://t.co/U03TcsBFD6",,105,10652,[]
1887073710370385980,2025-02-05 09:40:07+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"atas nama efisiensi, gaji ke-13 dan 14 akan dihapuskan? mantap! https://t.co/1VDUgLC44v",,525,5941,[]
1886280974490882513,2025-02-03 05:10:04+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Ketika dosen turun ke jalan, itu memperlihatkan betapa menyedihkannya kualitas (pendidikan) moral para pejabat yang sudah mengesampingkan hak kami selama 5 tahun ini. 

Lebih dari  500 dosen ASN @Kemdiktisaintek
turun ke jalan menuntut haknya. Tuntutan ini ditujukan kepada bapak https://t.co/PlDoiAlzew",,113,9913,"['bayartukindosenkemdiktisaintek', 'tukinforall', 'dosenbukansapiperah']"
1886742687359099095,2025-02-04 11:44:45+00:00,tempo.co,Indonesia,"Keputusan pemerintah yang nggak mencairkan tunjangan kinerja (tukin) dosen ASN periode 2020-2024 jelas banget nunjukin betapa kurangnya apresiasi terhadap pendidikan.

Hmm, mengapa tukin dosen 2020-2024 tak bisa dicairkan ya?🤔

#TempoThread #Editorial https://t.co/AkxtR2oD5Q",,41,2873,"['TempoThread', 'Editorial']"
1886390916224630979,2025-02-03 12:26:56+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Hari ini tidak hanya aksi di depan istana, tapi banyak dari kami lakukan aksi solidaritas di kampus masing-masing https://t.co/zJwfD6Gb7j",,12,1220,[]
1886007913887432787,2025-02-02 11:05:01+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Atas nama keadilan, perwakilan dosen ASN Kemdiktisaintek seluruh Indonesia sudah bergerak ke jantung Ibukota Jakarta. 

Mereka akan menggelar aksi damai menuntut pembayaran tunjangan kinerja (tukin) dosen Kemendikbudristek di Istana Negara pada Senin, 3 Februari 2025.

Semoga https://t.co/8r52EePHfX",,109,3324,[]
1887659609349099779,2025-02-07 00:28:16+00:00,Sam Ardi,Karang Tumaritis,"Melalui pengaduan ke kanal negara sudah, turun ikut massa aksi juga sudah. Sekarang tinggal menunggu political will presiden @prabowo terkait tukin yang belum ditunaikan bagi para dosen ASN Kemendiktiristek. Semoga aspirasi kami @tukin_dosenASN didengarkan dan dikalbulkan. https://t.co/IYg5URm7oq",,28,453,[]
1886233966434484231,2025-02-03 02:03:16+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Perjuangan ini akan terus berlanjut sampai keadilan untuk kesejahteraan dosen terwujud
#bayartukindosenkemdiktisaintek 
#dosenbukansapiperah 
#tukinforall https://t.co/ubqsN7q2t7",,26,770,"['bayartukindosenkemdiktisaintek', 'dosenbukansapiperah', 'tukinforall']"
1880611885722288189,2025-01-18 13:43:08+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Diskusi para pejuang tukin malam inipun disusupi orang2 yg tidak senang dg Perjuangan ini 🥲
mari rapatkan barisan teman2,,
Zoom meetingnya dihack sama orang2 tak bertanggungjawab,,semakin keras kita bersuara,,semakin keras jg orang2 yg tidak senang menentangnya https://t.co/8uEGJ4jlQI",,13,321,"['dosenbukansapiperah', 'bayartukindosenkemdiktisaintek', 'DosenDimiskinkanNegara']"
1885057312865366306,2025-01-30 20:07:40+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"52% DANA PENDIDIKAN LARI KE DANA DESA dan itupun sisanya masih rebutan sama kementerian lain yang ga ngurusin pendidikan.

padahal jelas-jelas tertuang di Undang-undang Dasar (UUD) 1945 pasal 31 ayat 4.

TUKIN yang cuma 8 triliun doang ? BODO AMAT! https://t.co/ExmLlLiLuK",,10,175,[]
1887075587992486167,2025-02-05 09:47:35+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"ga kontraproduktif ya di atas, kan cuma nanya 😌 https://t.co/0hG8BHoIh3",1887073710370385980,15,395,[]
1885033351637078169,2025-01-30 18:32:27+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Kirain Huruf ""P"" di SK PNS kami itu ""Pegawai"", terus apa dong ?

#DosenPegawaiNegeriTakDianggap🥲 https://t.co/N8q35QVWeX",,158,569,['DosenPegawaiNegeriTakDianggap']
1886270801063899454,2025-02-03 04:29:38+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Orasi dari Bu Fatimah @FatimahFat88111 Koordinator Pejuang Tukin,,, kita kawal bersama perjuangan ini sampai cair,, Tukin 2020-2024 adalah utang negara kepada kami
@Kemdiktisaintek @prabowo 
#tukinforall
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah https://t.co/cJuqEGBPiY",,17,1482,"['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']"
1886384672436883770,2025-02-03 12:02:07+00:00,juliana,Aragua,"Ajuan tukin dosen ASN pada 2025 ini telah disetujui banggar DPR
#Prabowo
#IndonesiaEmas https://t.co/twr2mVgvQM",,87,86,"['Prabowo', 'IndonesiaEmas']"
1886264808535945565,2025-02-03 04:05:50+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Politeknik Negeri Padang 🔥🔥
#tukinforall
#bayartukindosenkemdiktisaintek 
#dosenbukansapiperah https://t.co/LX09qFdUUx",,4,412,"['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']"
1886411820388471198,2025-02-03 13:50:00+00:00,tvOnenews,"Pulo Gadung, Indonesia","Koordinator Aksi Tuntut Tukin Aliansi Dosen ASN Kemendiktisaintek Seluruh Indonesia (ADAKSI), Anggun Gunawan, menegaskan bahwa aksi mogok nasional menjadi langkah selanjutnya jika pemerintah tetap membiarkan hak tunjangan kinerja (tukin) dosen tak dibayar.

Dalam aksi demonstrasi https://t.co/P4LTuRzpkQ",,1,9,"['CariBeritaDitvOne', 'OneNewsUpdate', 'ADAKSI', 'Dosen', 'ONU04']"
1886734957751488694,2025-02-04 11:14:02+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Perut kosong kok ngomongin marwah 😅

bapak sendiri kan yang ngajarin mogok dulu waktu di ITB tahun 2022 😋

https://t.co/A7JNlg0QbD https://t.co/FiniGStp6P",,13,552,[]
1884898635491471563,2025-01-30 09:37:09+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"niat hati menyampaikan pemberitahuan aksi damai ke Mabes Polri.

Polisinya malah ikutan sedih kenapa dosen ASN @Kemdiktisaintek  kok bisa sampai tidak dapat tukin bertahun-tahun. https://t.co/keJYYeKQzB",,12,448,[]
1882243416152748213,2025-01-23 01:46:15+00:00,Ardianto Satriawan,"Michuhol-gu, Republic of Korea","Bikin sekolah SMA Garuda: 2 Triliunan.

Gak pake nego anggaran ke Kemenkeu langsung jadi.

***

Anggaran Tukin dosen ASN yang katanya baru disetujui kemarin: sekitar 2 Triliun juga.

Itu juga pake drama nunda-nunda.

Tukin. Dosen. ASN. Seluruh. Indonesia.

Belum jelas juga sampai",,107,5668,[]
1884970390751154303,2025-01-30 14:22:16+00:00,Ardianto Satriawan,"Michuhol-gu, Republic of Korea","Bayar Tukin ribuan dosen ASN 2020-2024 yang belum dibayar ❌ 

Makan Gratis ✅

Prioritas.",,87,9652,[]
1884910744426197180,2025-01-30 10:25:16+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"namanya dosen, kebiasaan ngoreksi skripsi/thesis/disertasi. Yang ngasal beginian ya pasti dilibas. hehe.. https://t.co/sorSxlWcmU",1884539170590183516,3,203,[]
1886010712838807606,2025-02-02 11:16:08+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,Maluku Utara https://t.co/6YT2eG2TEW,1886009942353613219,1,94,[]
1887995584919020022,2025-02-07 22:43:19+00:00,Ardianto Satriawan,"Michuhol-gu, Republic of Korea","Hari-hari omongan pejabat beda sama kenyataan.

Halo para dosen di timeline, kalian dibayar mahal?

Tukin dosen ASN juga dia gak mau perjuangkan. Gak ada kemauan politik. https://t.co/oU8XtJ9JjR",,10,258,[]
1886329622725620050,2025-02-03 08:23:23+00:00,Kompas.com,Jakarta,Dosen ASN Ancam Mogok Mengajar jika Tuntutan Tukin Tak Dipenuhi https://t.co/exYjvFRYDw https://t.co/nXEkdB3ODl,,2,3,[]
1886357723652243925,2025-02-03 10:15:02+00:00,Mudafiq R. Pratama,Jember,"Dosen ASN turun ke jalan karena menuntut hak yg seharusnya diterima. Ini adalah bukti nyata bahwa negara ini abai pada pendidikan di indonesia. Begini mau jadi INDONESIA EMAS? 
@Kemdiktisaintek 
#tukinforall
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah 
@tukin_dosenASN https://t.co/7Oo1YjL2m8",,3,123,"['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']"
1886249525150617730,2025-02-03 03:05:06+00:00,Ardianto Satriawan,"Michuhol-gu, Republic of Korea","Live!

Dosen turun ke jalan!

Udah gitu ini Dosen ASN.

ASN demo, sudah separah apa?

Sampai menang. ✊

#tukinforall #bayartukindosenkemdiktisaintek #dosenbukansapiperah https://t.co/r3a3CnxjLK",,35,5058,"['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']"
1885231962022903849,2025-01-31 07:41:40+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Tetangga sebelah 100 hari kerja udh siraman rohani, lah kita SIRAMAN EMOSI 🤣 https://t.co/QcOAfazdkM",,6,121,[]
1886216965993513441,2025-02-03 00:55:43+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Suasana titik kumpul di depan Monumen Nasiona Jakarta,,dosen2 @Kemdiktisaintek seluruh Indonesia mulai berdatangan..siap untuk AKSI DAMAI hari ini. Bismillaah,, semoga dilancarkan dan tuntutan ini bisa tersampaikan ke bapak presiden @prabowo
#bayartukindosenkemdiktisaintek https://t.co/7PHdIh1cIq",,142,7400,"['bayartukindosenkemdiktisaintek', 'dosenbukansapiperah', 'tukinforall']"
1885301942727172575,2025-01-31 12:19:45+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"1 dari 4 slide yang disosialisasikan.
Katanya sih ya...TUKIN Dosen sejak 2020 tidak bisa dibayarkan. Kenapa??? karena pembayaran TUKIN katanya harusnya diatur oleh PERMEN,,bukan KEPMEN. https://t.co/wVPCs1eo4N",1885301926591680996,7,38,[]
1886728754774597912,2025-02-04 10:49:23+00:00,LPM Retorika FISIP UNAIR,Surabaya,"Selama lebih dari lima tahun, ribuan dosen Aparatur Sipil Negara (ASN) di perguruan tinggi negeri hidup dalam ketidakpastian. Tunjangan Kinerja (Tukin) yang seharusnya menjadi hak mereka tertahan di meja birokrasi tanpa kejelasan kapan akan dibayarkan. https://t.co/cXFbEKYJVe",,1,11,[]
1886391853831893326,2025-02-03 12:30:40+00:00,kumparan,,"Ribuan dosen Aparatur Sipil Negara (ASN) yang tergabung dalam Aliansi Dosen Kemendiktisaintek Seluruh Indonesia (Adaksi) menggelar aksi demonstrasi di kawasan Monas, Jakarta Pusat, Senin (3/2). 
#newsupdate #update #news #videonews https://t.co/aVDm1r8BUb https://t.co/ulWdPsHz2b",,5,38,"['newsupdate', 'update', 'news', 'videonews']"
1886238565627314434,2025-02-03 02:21:33+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Yang harusnya kami fokus penelitian dan pengabdian mumpung liburan semester,,mesti turun juga akhirnya untuk menuntut keadilan ini🥲
#tukinforall 
#dosenbukansapiperah 
#bayartukindosenkemdiktisaintek",,2,206,"['tukinforall', 'dosenbukansapiperah', 'bayartukindosenkemdiktisaintek']"
1886008532656349477,2025-02-02 11:07:29+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,Tanah Laut https://t.co/F7UNAsai0m,1886008248311955484,1,85,[]
1886312360438276343,2025-02-03 07:14:47+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Persiapan menuju Istana, menyampaikan Surat Tuntutan dan menyampaikan aspirasi dosen ASN @Kemdiktisaintek ke Presiden. Pihak istana menerima 8 orang perwakilan ADAKSI, semoga bisa diterima langsung oleh bapak presiden @prabowo 
#tukinforall 
#bayartukindosenkemdiktisaintek https://t.co/iVeCWO75Vk",,20,770,"['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']"
1886644485356183584,2025-02-04 05:14:32+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Negara tanpa Keadilan,"Politeknik Negeri Ujung Pandang 🔥🔥🔥
Senat👍👍
#tukinforall 
#bayartukindosenkemdiktisaintek 
#dosenbukansapiperah https://t.co/DFv3aQosCS",1886390916224630979,1,33,"['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']"
